Unnamed: 0,DateTime,Date,Time,Floride(mg/l)
0.0,04 Aug 14:26,04 Aug 2021,14:26:24,0.3
1.0,09 Aug 11:41,09 Aug 2021,11:41:48,0.1
,16 Aug 10:05,16 Aug 2021,10:05:25,0.0
,10 Sep 17:38,10 Sep 2021,17:38:26,0.1
,10 Sep 23:30,10 Sep 2021,23:30:16,0.3
,12 Sep 16:50,12 Sep 2021,16:50:46,0.4
,12 Sep 21:12,12 Sep 2021,21:12:54,0.6
,12 Sep 22:53,12 Sep 2021,22:53:57,0.8
