Unnamed: 0,DateTime,Date,Time,BOD(mg/l)
0.0,04 Aug 14:26,04 Aug 2021,14:26:24,0.72
1.0,16 Aug 10:05,16 Aug 2021,10:05:25,0.73
2.0,19 Aug 21:09,19 Aug 2021,21:09:25,0.81
3.0,28 Aug 10:21,28 Aug 2021,10:21:18,0.74
4.0,28 Aug 18:00,28 Aug 2021,18:00:08,0.76
,03 Sep 02:17,03 Sep 2021,02:17:33,1.17
,03 09 10:54,03 Sep 2021,10:54:46,0.79
,10 Sep 17:38,10 Sep 2021,17:38:26,0.74
,10 Sep 23:30,10 Sep 2021,23:30:16,0.75
,12 Sep 16:50,12 Sep 2021,16:50:46,0.74
